title,budget,revenue,runtime,genres,popularity,vote_average,vote_count,belongs_to_collection,director,lead_actor,profit,profit_margin,release__year,production_company,genre1,genre2,genre3
I Used to Be Funny,2000000,160499,106,['Drama'],2.6758,6.4,42,False,Ally Pankiw,Rachel Sennott,-1839501,-11.461136829512956,2024,Barn 12,Drama,,
Happily N'Ever After,47000000,38100000,87,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",2.6744,5.036,430,True,Paul Bolger,George Carlin,-8900000,-0.2335958005249344,2007,Lionsgate,Adventure,Animation,Comedy
Collateral Beauty,36000000,88528280,97,"['Drama', 'Romance']",2.6731,7.223,5438,False,David Frankel,Will Smith,52528280,0.5933502830959779,2016,Village Roadshow Pictures,Drama,Romance,
Where the Wild Things Are,100000000,100140916,101,"['Fantasy', 'Drama', 'Adventure']",2.6721,6.507,1885,False,Spike Jonze,Max Records,140916,0.0014071770623707896,2009,Warner Bros. Pictures,Fantasy,Drama,Adventure
Prospect,4000000,22777,98,['Science Fiction'],2.6692,6.206,875,False,Zeek Earl,Sophie Thatcher,-3977223,-174.61575273302014,2018,Depth of Field,Science Fiction,,
Zoom,75600000,12506188,88,"['Family', 'Comedy', 'Adventure', 'Action', 'Science Fiction']",2.6673,5.292,609,False,Peter Hewitt,Tim Allen,-63093812,-5.045007479497349,2006,Revolution Studios,Family,Comedy,Adventure
Milk,20000000,54600000,128,"['History', 'Drama']",2.6673,7.238,2255,False,Gus Van Sant,Sean Penn,34600000,0.6336996336996337,2008,Groundswell Productions,History,Drama,
Keeping Up with the Joneses,40000000,29900000,105,"['Action', 'Comedy']",2.6666,6.1,2052,False,Greg Mottola,Jon Hamm,-10100000,-0.3377926421404682,2016,Parkes+MacDonald Image Nation,Action,Comedy,
Piglet's Big Movie,46000000,62870546,79,"['Animation', 'Family']",2.6663,6.713,376,False,Francis Glebas,John Fiedler,16870546,0.2683378318362306,2003,Disney Television Animation,Animation,Family,
Aloha,37000000,26250020,105,"['Drama', 'Comedy', 'Romance']",2.6651,5.517,2074,False,Cameron Crowe,Bradley Cooper,-10749980,-0.40952273560172525,2015,Vinyl Films,Drama,Comedy,Romance
The Wedding Date,15000000,47175038,88,"['Romance', 'Comedy']",2.6631,6.817,1206,False,Clare Kilner,Debra Messing,32175038,0.6820352322768665,2005,Visionview Productions,Romance,Comedy,
The Happytime Murders,40000000,27500000,90,"['Action', 'Comedy', 'Crime']",2.6618,5.779,1027,False,Brian Henson,Melissa McCarthy,-12500000,-0.45454545454545453,2018,STXfilms,Action,Comedy,Crime
Morning Glory,40000000,60040976,107,"['Drama', 'Comedy', 'Romance']",2.6604,6.352,1530,False,Roger Michell,Rachel McAdams,20040976,0.3337883115024646,2010,Bad Robot,Drama,Comedy,Romance
Bombshell,32000000,61404394,109,['Drama'],2.6582,6.791,3041,False,Jay Roach,Charlize Theron,29404394,0.47886465584205584,2019,Lighthouse Management + Media,Drama,,
Scooby-Doo 2: Monsters Unleashed,80000000,181466833,93,"['Mystery', 'Fantasy', 'Adventure', 'Comedy']",2.6546,6.076,2777,True,Raja Gosnell,Freddie Prinze Jr.,101466833,0.5591480896126071,2004,Mosaic Media Group,Mystery,Fantasy,Adventure
Paranormal Activity: The Ghost Dimension,10000000,78903124,87,"['Horror', 'Thriller']",2.6518,5.292,1396,True,Gregory Plotkin,Chris J. Murray,68903124,0.8732623058118713,2015,Blumhouse Productions,Horror,Thriller,
We Are Your Friends,6000000,11100000,96,"['Drama', 'Music', 'Romance', 'Comedy']",2.6501,6.78,2361,False,Max Joseph,Zac Efron,5100000,0.4594594594594595,2015,Working Title Films,Drama,Music,Romance
"Paul, Apostle of Christ",5000000,25915966,108,['Drama'],2.6497,7.604,375,False,Andrew Hyatt,Jim Caviezel,20915966,0.807068739015941,2018,Outside Da Box,Drama,,
Finding Neverland,25000000,116766556,106,"['Drama', 'Fantasy']",2.6474,7.322,3603,False,Marc Forster,Johnny Depp,91766556,0.7858975989666082,2004,Miramax,Drama,Fantasy,
Cursed,35000000,19300000,99,"['Horror', 'Comedy']",2.647,5.419,721,False,Wes Craven,Christina Ricci,-15700000,-0.8134715025906736,2005,Kalis Productions GmbH & Co. Zweite KG,Horror,Comedy,
The Iceman,20000000,1969193,105,"['Thriller', 'Crime', 'Drama']",2.6441,6.553,1050,False,Ariel Vromen,Michael Shannon,-18030807,-9.156444797437326,2012,Bleiberg Entertainment,Thriller,Crime,Drama
Thirteen Days,80000000,34566746,145,"['History', 'Thriller']",2.6435,7.015,775,False,Roger Donaldson,Kevin Costner,-45433254,-1.3143630586460178,2000,New Line Cinema,History,Thriller,
Trapped,30000000,13414416,106,"['Action', 'Crime', 'Thriller', 'Drama']",2.6433,6.158,586,False,Luis Mandoki,Charlize Theron,-16585584,-1.236400004293888,2002,Senator Film,Action,Crime,Thriller
Kangaroo Jack,60000000,88900000,89,"['Action', 'Adventure', 'Comedy', 'Family', 'Crime']",2.6414,5.291,942,True,David McNally,Jerry O'Connell,28900000,0.3250843644544432,2003,Castle Rock Entertainment,Action,Adventure,Comedy
Cats & Dogs,60000000,93375151,87,"['Family', 'Comedy', 'Action', 'Adventure', 'Fantasy']",2.6366,5.385,1658,True,Lawrence Guterman,Jeff Goldblum,33375151,0.3574307579968465,2001,Village Roadshow Pictures,Family,Comedy,Action
Tolkien,20000000,8654322,112,"['War', 'Drama', 'Romance']",2.6362,6.949,1448,False,Dome Karukoski,Nicholas Hoult,-11345678,-1.3109840378021524,2019,Fox Searchlight Pictures,War,Drama,Romance
Escape from Planet Earth,40000000,74597643,89,"['Animation', 'Comedy', 'Adventure', 'Family', 'Science Fiction']",2.6362,5.742,770,False,Cal Brunker,Rob Corddry,34597643,0.46379002886190385,2013,The Weinstein Company,Animation,Comedy,Adventure
Deck the Halls,51000000,47231070,93,"['Comedy', 'Family']",2.6354,5.61,734,False,John Whitesell,Danny DeVito,-3768930,-0.0797976840245203,2006,New Regency Pictures,Comedy,Family,
The Last Song,20000000,89137047,107,"['Drama', 'Family', 'Romance']",2.6347,7.236,3322,False,Julie Anne Robinson,Miley Cyrus,69137047,0.7756264014445082,2010,Touchstone Pictures,Drama,Family,Romance
Siberia,2000000,2006704,105,"['Crime', 'Romance', 'Thriller']",2.6339,4.713,583,False,Matthew Ross,Keanu Reeves,6704,0.0033408016329264305,2018,Buffalo Gal Pictures,Crime,Romance,Thriller
A Dangerous Method,15000000,27462041,99,"['Drama', 'Thriller']",2.633,6.352,2108,False,David Cronenberg,Keira Knightley,12462041,0.4537915080674448,2011,Dangerous Method Film AG,Drama,Thriller,
Sideways,16000000,109502303,127,"['Comedy', 'Drama', 'Romance']",2.632,7.097,1723,False,Alexander Payne,Paul Giamatti,93502303,0.8538843516377915,2004,Fox Searchlight Pictures,Comedy,Drama,Romance
The Muppets,45000000,165184237,103,"['Family', 'Comedy', 'Music']",2.6297,6.675,1601,True,James Bobin,Jason Segel,120184237,0.7275769115911466,2011,Walt Disney Pictures,Family,Comedy,Music
It's Complicated,85000000,219103655,121,"['Comedy', 'Romance']",2.6292,6.5,1433,False,Nancy Meyers,Meryl Streep,134103655,0.6120557641998259,2009,Universal Pictures,Comedy,Romance,
Thunderbirds,57000000,28283637,95,"['Action', 'Adventure', 'Comedy', 'Family']",2.6274,5.0,298,False,Jonathan Frakes,Brady Corbet,-28716363,-1.0152995175266886,2004,Working Title Films,Action,Adventure,Comedy
Little,20000000,17399000,108,"['Comedy', 'Fantasy', 'Romance']",2.6268,6.9,724,False,Tina Gordon,Regina Hall,-2601000,-0.14949135007759068,2019,Will Packer Productions,Comedy,Fantasy,Romance
Mr. Holmes,11000000,29355203,104,"['Drama', 'Crime', 'Family', 'Mystery']",2.6248,6.474,1880,False,Bill Condon,Ian McKellen,18355203,0.625279375516497,2015,FilmNation Entertainment,Drama,Crime,Family
Goon,12000000,6985158,92,"['Comedy', 'Drama']",2.6232,6.399,950,True,Michael Dowse,Seann William Scott,-5014842,-0.7179282129337662,2012,Inferno Pictures,Comedy,Drama,
His Only Son,250000,12100000,104,"['Drama', 'Fantasy']",2.6222,7.8,77,False,David Helling,Nicolas Mouawad,11850000,0.9793388429752066,2023,RockBridge Productions,Drama,Fantasy,
Fantasia 2000,80000000,60655420,74,"['Animation', 'Family', 'Music']",2.6208,7.0,1303,True,James Algar,Steve Martin,-19344580,-0.31892582723852214,2000,Walt Disney Pictures,Animation,Family,Music
Fool's Gold,70000000,111231041,112,"['Adventure', 'Romance', 'Comedy']",2.6201,5.8,1502,False,Andy Tennant,Matthew McConaughey,41231041,0.3706792692877881,2008,De Line Pictures,Adventure,Romance,Comedy
Drillbit Taylor,40000000,32900000,102,['Comedy'],2.6195,5.829,1047,False,Steven Brill,Owen Wilson,-7100000,-0.21580547112462006,2008,Paramount Pictures,Comedy,,
Overcomer,5000000,38026103,119,['Drama'],2.6193,7.717,288,False,Alex Kendrick,Alex Kendrick,33026103,0.8685113749363168,2019,Kendrick Brothers,Drama,,
The Art of Self-Defense,1800000,2400000,104,"['Comedy', 'Thriller', 'Drama', 'Mystery']",2.6193,6.559,754,False,Riley Stearns,Jesse Eisenberg,600000,0.25,2019,End Cue,Comedy,Thriller,Drama
"Good Night, and Good Luck.",7000000,54600000,92,"['Drama', 'History']",2.6183,7.075,1018,False,George Clooney,David Strathairn,47600000,0.8717948717948718,2005,Warner Independent Pictures,Drama,History,
Hell Fest,5500000,18160930,89,"['Horror', 'Thriller']",2.616,5.659,834,False,Gregory Plotkin,Amy Forsyth,12660930,0.697152073159249,2018,Valhalla Motion Pictures,Horror,Thriller,
Transformers: Dark of the Moon,195000000,1123794079,154,"['Action', 'Science Fiction', 'Adventure']",2.6149,6.212,8501,True,Michael Bay,Shia LaBeouf,928794079,0.8264806661256666,2011,Paramount Pictures,Action,Science Fiction,Adventure
Two for the Money,35000000,30526509,122,"['Comedy', 'Crime', 'Drama', 'Thriller']",2.6147,6.044,668,False,D.J. Caruso,Al Pacino,-4473491,-0.14654446730217333,2005,Morgan Creek Entertainment,Comedy,Crime,Drama
The Choice,10000000,23730891,111,"['Drama', 'Romance']",2.6125,7.2,1915,False,Ross Katz,Benjamin Walker,13730891,0.5786083211119212,2016,Lionsgate,Drama,Romance,
The Best of Me,26000000,35926213,117,"['Drama', 'Romance']",2.6122,7.468,2612,False,Michael Hoffman,Michelle Monaghan,9926213,0.2762944427234788,2014,Relativity Media,Drama,Romance,
Wish Upon,12000000,14300000,91,"['Horror', 'Thriller', 'Fantasy']",2.6115,5.689,1391,False,John R. Leonetti,Joey King,2300000,0.16083916083916083,2017,Orion Pictures,Horror,Thriller,Fantasy
Mindhunters,27000000,21100000,106,"['Mystery', 'Thriller', 'Crime']",2.6115,6.457,1220,False,Renny Harlin,Kathryn Morris,-5900000,-0.2796208530805687,2004,Outlaw Victoria Productions Inc.,Mystery,Thriller,Crime
The Secret of Kells,8000000,1803412,78,"['Animation', 'Family', 'Fantasy']",2.6099,7.4,720,False,Nora Twomey,Evan McGuire,-6196588,-3.4360356923431805,2009,Cartoon Saloon,Animation,Family,Fantasy
Lockout,20000000,32948113,95,"['Action', 'Thriller', 'Science Fiction']",2.6072,5.933,1872,False,Stephen St. Leger,Guy Pearce,12948113,0.39298496396440064,2012,EuropaCorp,Action,Thriller,Science Fiction
Jane Eyre,13000000,34710627,120,"['Drama', 'Romance']",2.6045,7.204,1492,False,Cary Joji Fukunaga,Mia Wasikowska,21710627,0.6254749301993306,2011,BBC Film,Drama,Romance,
A Wrinkle in Time,103000000,132675864,109,"['Adventure', 'Science Fiction', 'Family', 'Fantasy']",2.6041,5.062,1804,False,Ava DuVernay,Storm Reid,29675864,0.22367191066492698,2018,Whitaker Entertainment,Adventure,Science Fiction,Family
Braven,5000000,854319,94,"['Drama', 'Action', 'Thriller']",2.6022,6.19,1047,False,Lin Oeding,Jason Momoa,-4145681,-4.852614772702,2018,Pride of Gypsies,Drama,Action,Thriller
Stolen,35000000,2106557,96,"['Action', 'Crime', 'Thriller']",2.6018,5.472,1047,False,Simon West,Nicolas Cage,-32893443,-15.614788966071178,2012,Saturn Films,Action,Crime,Thriller
We Own the Night,21000000,55033767,118,"['Drama', 'Crime', 'Thriller']",2.6011,6.694,1403,False,James Gray,Joaquin Phoenix,34033767,0.6184160898889586,2007,2929 Productions,Drama,Crime,Thriller
The Way Way Back,4600000,23198652,103,"['Comedy', 'Drama']",2.5973,7.131,1825,False,Nat Faxon,Liam James,18598652,0.8017126167503181,2013,Sycamore Pictures,Comedy,Drama,
Rabbit Hole,5000000,5144717,91,['Drama'],2.5969,6.658,613,False,John Cameron Mitchell,Nicole Kidman,144717,0.028129244038107442,2010,Olympus Pictures,Drama,,
The Spirit,60000000,39031337,103,"['Crime', 'Thriller', 'Fantasy', 'Action']",2.5966,4.769,1000,False,Frank Miller,Gabriel Macht,-20968663,-0.5372263573753572,2008,Lionsgate,Crime,Thriller,Fantasy
The Great Debaters,15000000,30226144,126,['Drama'],2.5962,7.255,645,False,Denzel Washington,Denzel Whitaker,15226144,0.5037408675086045,2007,Marshall Production,Drama,,
The Report,8000000,275000,119,['Drama'],2.596,7.037,1067,False,Scott Z. Burns,Adam Driver,-7725000,-28.09090909090909,2019,Margin of Error,Drama,,
Swept Away,10000000,598645,89,"['Comedy', 'Romance']",2.594,4.8,278,False,Guy Ritchie,Madonna,-9401355,-15.704390749108404,2002,Codi S.p.a.,Comedy,Romance,
Gringo,10000000,11001627,111,"['Comedy', 'Action', 'Crime']",2.5907,5.877,762,False,Nash Edgerton,David Oyelowo,1001627,0.09104353383367751,2018,Denver & Delilah Productions,Comedy,Action,Crime
Team America: World Police,32000000,50826898,98,"['Adventure', 'Action', 'Comedy']",2.589,6.716,1911,False,Trey Parker,Trey Parker,18826898,0.3704120995147097,2004,Paramount Pictures,Adventure,Action,Comedy
The Hole,4158370,7819851,102,"['Crime', 'Drama', 'Horror', 'Thriller']",2.5868,6.205,837,False,Nick Hamm,Thora Birch,3661481,0.468228998225158,2001,Pathé,Crime,Drama,Horror
Hoodwinked Too! Hood VS. Evil,30000000,13500000,86,"['Comedy', 'Animation', 'Family']",2.5859,5.077,549,True,Mike Disa,Hayden Panettiere,-16500000,-1.2222222222222223,2011,Kanbar Entertainment,Comedy,Animation,Family
Gold,6500000,176048,97,"['Action', 'Adventure', 'Thriller']",2.5847,6.172,609,False,Anthony Hayes,Zac Efron,-6323952,-35.92174861401436,2022,Deeper Water,Action,Adventure,Thriller
Bandidas,35000000,18381890,93,"['Action', 'Comedy', 'Western', 'Crime']",2.5837,6.024,1108,False,Espen Sandberg,Penélope Cruz,-16618110,-0.9040479515436117,2006,A.J.O.Z. Films,Action,Comedy,Western
Big Trouble,40000000,8493890,85,"['Action', 'Comedy', 'Thriller', 'Mystery']",2.5825,6.1,297,False,Barry Sonnenfeld,Tim Allen,-31506110,-3.7092674852158436,2002,Touchstone Pictures,Action,Comedy,Thriller
Side Effects,30000000,63414135,106,"['Thriller', 'Crime', 'Drama']",2.5817,6.603,3142,False,Steven Soderbergh,Rooney Mara,33414135,0.5269193532325246,2013,di Bonaventura Pictures,Thriller,Crime,Drama
The Aeronauts,40000000,3485251,100,"['Adventure', 'Drama', 'Romance']",2.5799,6.795,1129,False,Tom Harper,Eddie Redmayne,-36514749,-10.476935233646014,2019,Amazon Studios,Adventure,Drama,Romance
Free State of Jones,50000000,25035950,140,"['Action', 'Drama', 'History', 'War']",2.5796,6.77,1536,False,Gary Ross,Matthew McConaughey,-24964050,-0.9971281297494203,2016,STXfilms,Action,Drama,History
Belly of the Beast,14300000,254988,91,"['Action', 'Thriller']",2.5793,5.4,179,False,Tony Ching Siu-Tung,Steven Seagal,-14045012,-55.081070481748164,2003,Century Time (H.K.) Ltd.,Action,Thriller,
Welcome to the Punch,8500000,3900000,99,"['Action', 'Adventure', 'Crime']",2.5766,5.856,664,False,Eran Creevy,James McAvoy,-4600000,-1.1794871794871795,2013,Worldview Entertainment,Action,Adventure,Crime
Elizabeth: The Golden Age,55000000,74237563,114,"['Drama', 'History', 'Romance']",2.5748,6.7,1247,True,Shekhar Kapur,Cate Blanchett,19237563,0.25913516315184,2007,Universal Pictures,Drama,History,Romance
The Ides of March,12500000,76338111,101,['Drama'],2.5719,6.673,2548,False,George Clooney,Ryan Gosling,63838111,0.8362547902187415,2011,Appian Way,Drama,,
Unsung Hero,6000000,21220422,113,"['Drama', 'Music', 'Family']",2.5699,6.9,59,False,Richard Ramsey,Joel Smallbone,15220422,0.7172535023101803,2024,for KING & COUNTRY,Drama,Music,Family
Sanctum,30000000,108609310,108,"['Action', 'Thriller']",2.5698,6.044,1080,False,Alister Grierson,Richard Roxburgh,78609310,0.7237805856606584,2011,Universal Pictures,Action,Thriller,
Fire with Fire,20000000,2500277,97,"['Action', 'Crime', 'Drama', 'Thriller']",2.5668,5.675,690,False,David Barrett,Josh Duhamel,-17499723,-6.9991136982022395,2012,Knightsbridge Entertainment,Action,Crime,Drama
The Craft: Legacy,18000000,2300000,94,"['Horror', 'Drama', 'Fantasy']",2.5663,6.1,835,True,Zoe Lister-Jones,Cailee Spaeny,-15700000,-6.826086956521739,2020,Blumhouse Productions,Horror,Drama,Fantasy
Stargate: The Ark of Truth,7000000,8900000,101,"['Action', 'Adventure', 'Science Fiction']",2.5658,7.144,522,True,Robert C. Cooper,Ben Browder,1900000,0.21348314606741572,2008,Kawoosh! Productions DTV I,Action,Adventure,Science Fiction
Drumline,20000000,57600000,118,"['Drama', 'Romance', 'Comedy', 'Music']",2.5622,6.854,522,True,Charles Stone III,Nick Cannon,37600000,0.6527777777777778,2002,Fox 2000 Pictures,Drama,Romance,Comedy
The Chronicles of Riddick,105000000,115772733,119,"['Action', 'Science Fiction']",2.5608,6.5,4191,True,David Twohy,Vin Diesel,10772733,0.09305069268771603,2004,Radar Pictures,Action,Science Fiction,
Planes: Fire & Rescue,50000000,151165787,83,"['Animation', 'Comedy', 'Adventure', 'Family']",2.5592,6.2,867,True,Bobs Gannaway,Ed Harris,101165787,0.6692373255067299,2014,Disney Television Animation,Animation,Comedy,Adventure
The Eye,12000000,58010320,98,"['Drama', 'Horror', 'Thriller']",2.559,5.879,1080,False,Xavier Palud,Jessica Alba,46010320,0.7931402550442749,2008,Paramount Vantage,Drama,Horror,Thriller
Freud's Last Session,10000000,1697993,109,['Drama'],2.5574,6.706,124,False,Matt Brown,Anthony Hopkins,-8302007,-4.889305786301828,2023,WestEnd Films,Drama,,
Four Christmases,80000000,164112721,88,"['Comedy', 'Romance', 'Drama']",2.557,5.803,1175,False,Seth Gordon,Vince Vaughn,84112721,0.5125301712595455,2008,Spyglass Entertainment,Comedy,Romance,Drama
Die in a Gunfight,4000000,31395,92,"['Action', 'Comedy', 'Romance']",2.5561,5.349,136,False,Collin Schiffli,Diego Boneta,-3968605,-126.40882306099698,2021,Align,Action,Comedy,Romance
The Promise,90000000,12448676,133,"['History', 'Romance', 'Drama']",2.5549,6.9,475,False,Terry George,Oscar Isaac,-77551324,-6.229684506207729,2016,Babieka Films,History,Romance,Drama
It's a Boy Girl Thing,15500000,7385434,95,"['Comedy', 'Fantasy', 'Romance']",2.5534,6.5,1048,False,Nick Hurran,Kevin Zegers,-8114566,-1.098725680846921,2006,Icon Entertainment International,Comedy,Fantasy,Romance
Big Eyes,10000000,28900000,106,['Drama'],2.5529,6.98,3513,False,Tim Burton,Amy Adams,18900000,0.6539792387543253,2014,The Weinstein Company,Drama,,
Playing with Fire,29900000,69412425,96,"['Family', 'Comedy']",2.5522,6.6,719,False,Andy Fickman,John Cena,39512425,0.5692413858181731,2019,Broken Road Productions,Family,Comedy,
The Blackening,5000000,16000000,97,"['Horror', 'Comedy']",2.5515,6.023,332,True,Tim Story,Grace Byers,11000000,0.6875,2023,MRC,Horror,Comedy,
Dear Evan Hansen,27500000,19133454,137,['Drama'],2.5504,6.3,336,False,Stephen Chbosky,Ben Platt,-8366546,-0.4372731656291645,2021,Universal Pictures,Drama,,
Spanglish,80000000,55470154,130,['Comedy'],2.5465,6.014,1314,False,James L. Brooks,Adam Sandler,-24529846,-0.44221701637965527,2004,Gracie Films,Comedy,,
Tuck Everlasting,15000000,19158074,90,"['Drama', 'Family', 'Fantasy', 'Romance']",2.5453,6.635,474,False,Jay Russell,Alexis Bledel,4158074,0.217040293298794,2002,Walt Disney Pictures,Drama,Family,Fantasy
Snowtown,2000000,1349387,120,"['Crime', 'Drama']",2.5448,6.275,316,False,Justin Kurzel,Lucas Pittaway,-650613,-0.48215448940889455,2011,Screen Australia,Crime,Drama,
The Santa Clause 2,65000000,172842355,104,"['Fantasy', 'Comedy', 'Family']",2.5429,5.966,1339,True,Michael Lembeck,Tim Allen,107842355,0.6239347699237262,2002,Walt Disney Pictures,Fantasy,Comedy,Family
See No Evil,8000000,18700000,84,"['Horror', 'Thriller']",2.5426,5.43,667,True,Gregory Dark,Glenn Jacobs,10700000,0.5721925133689839,2006,Lions Gate Films,Horror,Thriller,
Before I Fall,5000000,16373843,98,"['Drama', 'Fantasy']",2.5415,7.0,3446,False,Ry Russo-Young,Zoey Deutch,11373843,0.6946349125248117,2017,Jon Shestack Productions,Drama,Fantasy,
White Boy Rick,29000000,26000000,111,"['Crime', 'Drama']",2.5414,6.353,1115,False,Yann Demange,Richie Merritt,-3000000,-0.11538461538461539,2018,Studio 8,Crime,Drama,
The Ladykillers,35000000,76700000,104,"['Comedy', 'Crime', 'Thriller']",2.5405,6.128,1633,False,Joel Coen,Tom Hanks,41700000,0.5436766623207301,2004,Touchstone Pictures,Comedy,Crime,Thriller
Iron Sky: The Coming Race,17500000,392166,93,"['Action', 'Comedy', 'Fantasy', 'Science Fiction']",2.5398,5.121,416,True,Timo Vuorensola,Lara Rossi,-17107834,-43.623960261725905,2019,Potemkino,Action,Comedy,Fantasy
12 Rounds,22000000,17280326,108,"['Action', 'Thriller', 'Crime']",2.5392,5.894,799,True,Renny Harlin,John Cena,-4719674,-0.2731241297183861,2009,The Mark Gordon Company,Action,Thriller,Crime
Shark Bait,5000000,1824152,87,"['Horror', 'Thriller', 'Action', 'Adventure']",2.536,5.699,341,False,James Nunn,Holly Earl,-3175848,-1.7409996535376437,2022,Altitude Film Sales,Horror,Thriller,Action
Fired Up!,20000000,18599102,91,['Comedy'],2.536,6.119,656,False,Will Gluck,Nicholas D'Agosto,-1400898,-0.07532073322679772,2009,Weinstock Productions,Comedy,,
Till,33000000,11498884,131,"['Drama', 'History']",2.5337,7.4,288,False,Chinonye Chukwu,Danielle Deadwyler,-21501116,-1.8698437170076678,2022,Orion Pictures,Drama,History,
Just Married,18000000,101564935,95,"['Romance', 'Comedy']",2.5325,5.8,1386,False,Shawn Levy,Ashton Kutcher,83564935,0.8227734798432156,2003,Robert Simonds Productions,Romance,Comedy,
The Jungle Book 2,20000000,135700000,72,"['Family', 'Animation', 'Adventure']",2.5309,5.901,1151,True,Steve Trenbirth,Haley Joel Osment,115700000,0.8526160648489315,2003,DisneyToon Studios,Family,Animation,Adventure
Intolerable Cruelty,60000000,119940815,100,"['Comedy', 'Romance', 'Crime']",2.5303,5.944,1527,False,Joel Coen,George Clooney,59940815,0.4997532741460861,2003,Universal Pictures,Comedy,Romance,Crime
Seabiscuit,87000000,148300000,141,"['Drama', 'History']",2.5276,7.051,856,False,Gary Ross,Tobey Maguire,61300000,0.4133513149022252,2003,Universal Pictures,Drama,History,
The Sisterhood of the Traveling Pants,25000000,39053061,119,"['Drama', 'Comedy', 'Romance']",2.5274,6.5,1303,True,Ken Kwapis,Amber Tamblyn,14053061,0.35984531404593356,2005,Alloy Entertainment,Drama,Comedy,Romance
Cabrini,50000000,20592796,142,"['History', 'Drama']",2.5238,7.814,121,False,Alejandro Monteverde,Cristiana Dell'Anna,-29407204,-1.4280335705748748,2024,Santa Fe Films,History,Drama,
Cake,7000000,2360281,102,['Drama'],2.5198,6.3,908,False,Daniel Barnz,Jennifer Aniston,-4639719,-1.9657485697677521,2014,We're Not Brothers Productions,Drama,,
After the Sunset,60000000,61300000,97,"['Action', 'Comedy', 'Crime', 'Drama']",2.5182,6.152,783,False,Brett Ratner,Pierce Brosnan,1300000,0.021207177814029365,2004,New Line Cinema,Action,Comedy,Crime
The Belko Experiment,5000000,10166820,89,"['Horror', 'Thriller']",2.5179,6.149,1524,False,Greg McLean,John Gallagher Jr.,5166820,0.5082041385605331,2016,Orion Pictures,Horror,Thriller,
"Tomorrow, When the War Began",27000000,16533595,103,"['Action', 'Adventure', 'Drama']",2.5172,6.161,514,False,Stuart Beattie,Caitlin Stasey,-10466405,-0.6330386706581358,2010,Omnilab Media,Action,Adventure,Drama
Miss Bala,15000000,15200000,104,['Action'],2.515,6.353,555,False,Catherine Hardwicke,Gina Rodriguez,200000,0.013157894736842105,2019,Columbia Pictures,Action,,
The Boondock Saints II: All Saints Day,8000000,10629321,118,"['Action', 'Thriller', 'Crime']",2.5125,5.988,765,True,Troy Duffy,Sean Patrick Flanery,2629321,0.24736490693996352,2009,Stage 6 Films,Action,Thriller,Crime
Eight Below,40000000,120453565,120,"['Adventure', 'Drama', 'Family']",2.5124,7.012,1729,False,Frank Marshall,Paul Walker,80453565,0.6679218253108573,2006,Walt Disney Pictures,Adventure,Drama,Family
Camp Hideout,3500000,1100000,100,"['Family', 'Comedy']",2.5112,5.125,16,False,Sean Olson,Corbin Bleu,-2400000,-2.1818181818181817,2023,Called Higher Studios,Family,Comedy,
Automata,7000000,6237990,110,"['Thriller', 'Science Fiction']",2.5098,5.857,1687,False,Gabe Ibáñez,Antonio Banderas,-762010,-0.12215633561451686,2014,Green Moon Productions,Thriller,Science Fiction,
The Vatican Tapes,13000000,1784763,91,"['Thriller', 'Horror']",2.5044,5.353,778,False,Mark Neveldine,Olivia Taylor Dudley,-11215237,-6.28388026869674,2015,Lionsgate,Thriller,Horror,
Free Fire,7000000,3719383,90,"['Action', 'Crime', 'Mystery']",2.5036,6.255,1155,False,Ben Wheatley,Cillian Murphy,-3280617,-0.8820325844367197,2017,Rook Films,Action,Crime,Mystery
Vacancy,19000000,35300645,85,"['Horror', 'Thriller']",2.5033,6.277,1509,True,Nimród Antal,Kate Beckinsale,16300645,0.4617662085211191,2007,Screen Gems,Horror,Thriller,
The Sisters Brothers,38000000,13143056,121,"['Western', 'Drama', 'Comedy']",2.501,6.824,1964,False,Jacques Audiard,John C. Reilly,-24856944,-1.891260601796112,2018,Annapurna Pictures,Western,Drama,Comedy
Midnight in the Switchgrass,15000000,229811,99,"['Crime', 'Mystery', 'Thriller', 'Action']",2.5,5.831,453,False,Randall Emmett,Megan Fox,-14770189,-64.27102706136782,2021,Pimienta,Crime,Mystery,Thriller
Swiss Army Man,3000000,5800000,97,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Adventure']",2.4989,6.928,3588,False,Daniel Kwan,Paul Dano,2800000,0.4827586206896552,2016,BlackBird,Comedy,Drama,Romance
Mother's Day,25000000,48782670,118,"['Comedy', 'Drama', 'Romance']",2.4975,5.982,1285,False,Garry Marshall,Jennifer Aniston,23782670,0.4875229256619205,2016,Rice Films,Comedy,Drama,Romance
Batman: The Killing Joke,3500000,3775000,77,"['Action', 'Animation', 'Crime', 'Drama']",2.4969,6.6,1854,False,Sam Liu,Kevin Conroy,275000,0.0728476821192053,2016,Warner Bros. Animation,Action,Animation,Crime
Another Earth,100000,1938783,92,"['Drama', 'Science Fiction']",2.4966,6.707,1679,False,Mike Cahill,Brit Marling,1838783,0.948421251888427,2011,Artists Public Domain,Drama,Science Fiction,
'71,11000000,3200000,99,"['Thriller', 'Action', 'Drama', 'War']",2.4959,6.8,1146,False,Yann Demange,Jack O'Connell,-7800000,-2.4375,2014,BFI,Thriller,Action,Drama
